customer_id,age,gender,signup_date,contract_type,internet_service,payment_method,tenure_months,monthly_charges,total_charges,num_services,support_tickets,late_payments,satisfaction_score,last_login_days,city,churn
CUST104265,32.0,Female,2021-02-14,One year,No internet,Credit card,59,50.08,3135.86,3,1,3,5.0,14.0,Mumbai,No
CUST101019,45.0,Male,2021-10-24,Month-to-month,Fiber optic,Electronic check,50,80.81,4112.76,5,2,0,6.0,20.0,Chennai,No
CUST103250,52.0,Female,2025-11-21,Two year,Fiber optic,Electronic check,1,76.44,85.2,5,1,1,7.0,8.0,Delhi,No
CUST101326,42.0,Male,2025-08-03,Month-to-month,Fiber optic,Bank transfer,5,68.81,332.81,6,0,2,7.0,11.0,Chennai,No
CUST100475,34.0,Female,2024-04-28,Month-to-month,Fiber optic,Bank transfer,20,51.39,1169.07,4,1,0,5.0,20.0,Mumbai,No
CUST103494,55.0,Female,2025-02-09,Month-to-month,Fiber optic,Electronic check,11,95.55,1080.95,7,3,1,8.0,15.0,Hyderabad,Yes
CUST101651,53.0,Male,2025-09-26,Two year,DSL,Electronic check,3,79.49,227.15,7,2,0,5.0,11.0,Bengaluru,No
CUST104051,37.0,Male,2023-01-06,Month-to-month,Fiber optic,Mailed check,36,84.24,2988.55,5,1,4,9.0,26.0,Bengaluru,No
CUST104308,42.0,Female,2022-12-16,Month-to-month,DSL,Mailed check,37,74.2,2663.61,6,2,0,7.0,39.0,Delhi,No
CUST102647,32.0,Female,2022-05-21,Month-to-month,Fiber optic,Bank transfer,43,58.98,2668.58,2,1,2,7.0,41.0,Chennai,No
CUST104058,45.0,Male,2023-09-12,Month-to-month,DSL,Bank transfer,28,48.43,1158.83,4,3,1,6.0,,Hyderabad,Yes
CUST102620,30.0,Male,2021-11-09,One year,Fiber optic,Credit card,50,78.49,4080.54,5,3,0,6.0,44.0,Hyderabad,Yes
CUST101373,19.0,Female,2022-06-12,Month-to-month,Fiber optic,,43,68.72,2877.5,4,1,2,6.0,9.0,Hyderabad,No
CUST100739,18.0,Female,2022-04-01,Month-to-month,DSL,Electronic check,45,45.67,2022.53,3,1,0,8.0,20.0,Delhi,No
CUST103668,18.0,Female,2024-09-23,Month-to-month,DSL,Electronic check,15,40.6,574.52,5,0,0,8.0,19.0,Hyderabad,No
CUST102834,44.0,Female,2024-03-14,Two year,DSL, electronic check ,22,65.02,1261.67,8,4,0,5.0,23.0,Delhi,No
CUST100867,33.0,Female,2024-10-16,Month-to-month,DSL,Credit card,15,50.22,799.3,2,2,3,7.0,16.0,Chennai,No
CUST101140,59.0,Male,2023-11-20,Month-to-month,Fiber optic,Electronic check,25,46.22,1318.6,3,0,1,5.0,11.0,Delhi,No
CUST100997,39.0,Female,2024-10-31,Month-to-month,DSL,Credit card,14,,722.29,5,4,0,7.0,83.0,Pune,No
CUST101337,46.0,Female,2021-11-12,One year,DSL,Credit card,50,54.13,2683.77,4,0,2,6.0,27.0,Mumbai,No
CUST100541,28.0,Female,2025-08-08,One year,No internet,Credit card,5,65.86,328.75,5,1,0,7.0,36.0,Pune,No
CUST101099,53.0,Male,2021-12-19,Month-to-month,No internet,Credit card,48,50.74,2401.35,4,0,1,8.0,23.0,Hyderabad,No
CUST101132,30.0,Male,2024-06-01,Month-to-month,Fiber optic,Credit card,19,81.83,1577.66,4,1,0,8.0,14.0,Mumbai,No
CUST104876,49.0,Male,2023-05-01,One year,DSL,Bank transfer,32,36.37,1119.42,3,2,0,5.0,26.0,Pune,No
CUST102754,51.0,Male,2022-05-09,Month-to-month,Fiber optic,Credit card,44,63.57,2790.56,2,2,3,6.0,6.0,Delhi,No
CUST102258,51.0,Male,2023-11-01,One year,DSL,Electronic check,26,29.53,746.72,1,1,1,7.0,17.0,Mumbai,No
CUST104040,39.0,Female,2023-10-27,Two year,No internet,Electronic check,26,48.13,1219.21,4,4,1,5.0,26.0,Hyderabad,No
CUST100059,50.0,Female,2023-05-07,Two year,No internet,Bank transfer,32,49.21,1584.83,4,1,3,7.0,13.0,Hyderabad,No
CUST102924,,Male,2025-04-16,Month-to-month,DSL,Bank transfer,9,40.05,396.93,2,4,1,6.0,26.0,Chennai,Yes
CUST101938,30.0,Male,2024-04-19,Month-to-month,Fiber optic,Electronic check,20,60.96,1199.12,3,5,4,4.0,36.0,Mumbai,Yes
CUST104965,40.0,Female,2021-10-10,Two year,DSL,Electronic check,51,49.71,2823.53,2,1,1,9.0,24.0,Bengaluru,No
CUST104961,46.0,Male,2025-06-30,Month-to-month,No internet,Credit card,6,28.79,174.93,1,2,1,7.0,31.0,Bengaluru,No
CUST101078,31.0,Female,2024-01-01,Month-to-month,Fiber optic,Credit card,24,91.87,2255.62,7,1,0,7.0,12.0,Pune,No
CUST104637,25.0,Male,2023-01-15,Month-to-month,Fiber optic,Bank transfer,36,89.2,3030.79,7,2,1,5.0,21.0,Hyderabad,No
CUST103424,72.0,Male,2021-06-09,One year,DSL,Credit card,55,44.59,2626.62,2,2,1,6.0,14.0,Mumbai,No
CUST102522,35.0,Female,2023-04-16,Month-to-month,DSL,Credit card,33,78.73,2677.0,6,1,1,6.0,33.0,Pune,No
CUST100940,41.0,Male,2021-12-04,Month-to-month,DSL,Bank transfer,49,64.2,3212.79,5,1,0,6.0,23.0,Delhi,No
CUST101080,41.0,Male,2022-09-06,Month-to-month,DSL,Electronic check,40,54.57,2003.62,5,2,1,5.0,17.0,Delhi,No
CUST100187,23.0,Male,2024-06-21,Two year,Fiber optic,Electronic check,18,70.45,1314.14,5,1,2,6.0,17.0,Mumbai,No
CUST102672,32.0,Male,2023-11-15,Month-to-month,Fiber optic,Credit card,26,61.91,1382.0,5,2,0,5.0,26.0,Mumbai,No
CUST102085,47.0,Female,2025-08-04,Month-to-month,DSL,Electronic check,5,46.0,243.59,3,2,2,5.0,13.0,Chennai,No
CUST102249,52.0,Male,2023-04-14,One year,Fiber optic,Electronic check,33,69.74,2337.94,4,1,1,6.0,21.0,Mumbai,No
CUST104915,39.0,Female,2022-05-17,One year,DSL,Electronic check,44,35.66,1682.23,5,1,1,7.0,6.0,Chennai,No
CUST102023,37.0,Female,2021-11-24,Month-to-month,Fiber optic,Electronic check,49,65.22,3205.3,4,2,0,7.0,12.0,Hyderabad,No
CUST103311,46.0,Female,2021-01-03,Month-to-month,DSL,Credit card,60,65.48,4064.27,6,4,0,5.0,9.0,Mumbai,No
CUST101492,31.0,Male,2021-06-19,Month-to-month,DSL,Electronic check,54,57.05,3098.81,4,1,0,9.0,11.0,Chennai,No
CUST103656,35.0,Female,2023-07-01,Two year,Fiber optic,Credit card,30,51.99,1373.31,2,1,3,7.0,44.0,Delhi,No
CUST100226,68.0,Female,2025-05-10,One year,Fiber optic,Bank transfer,8,74.94,604.02,4,2,3,5.0,8.0,Delhi,No
CUST103349,27.0,Male,2024-08-19,Month-to-month,No internet,Electronic check,16,32.94,534.07,2,1,1,6.0,26.0,Pune,Yes
CUST101929,47.0,Female,2025-12-03,Month-to-month,DSL,Electronic check,1,52.44,55.0,4,0,1,8.0,2.0,Pune,No
CUST103098,62.0,Female,2023-05-08,One year,Fiber optic,Bank transfer,32,70.31,2255.18,6,4,1,5.0,28.0,Bengaluru,No
CUST104512,53.0,Male,2023-09-26,Month-to-month,Fiber optic,Credit card,27,112.65,2855.32,8,2,3,7.0,10.0,Bengaluru,No
CUST101404,31.0,Female,2023-11-20,Month-to-month,DSL,Credit card,25,,1189.12,3,0,0,9.0,5.0,Hyderabad,No
CUST102179,34.0,Male,2024-01-15,Month-to-month,DSL,Electronic check,24,64.81,1656.85,4,1,0,10.0,18.0,Bengaluru,No
CUST100697,26.0,Male,2022-04-05,One year,Fiber optic,Electronic check,45,93.34,3845.76,6,5,0,7.0,12.0,Mumbai,No
CUST101124,36.0,Male,2025-05-13,Two year,No internet,Bank transfer,8,57.73,437.4,5,0,3,8.0,18.0,Mumbai,No
CUST102835,37.0,Male,2024-11-22,One year,No internet,Bank transfer,13,54.93,776.95,3,2,2,7.0,16.0,Bengaluru,No
CUST102960,23.0,Female,2025-11-01,Month-to-month,Fiber optic,Electronic check,2,103.87,226.47,6,2,0,8.0,24.0,Delhi,Yes
CUST101778,25.0,Female,2024-01-10,One year,Fiber optic,Bank transfer,24,53.84,1187.02,3,1,2,5.0,11.0,Hyderabad,No
CUST102899,48.0,Male,2025-02-07,Month-to-month,No internet,Electronic check,11,40.2,407.1,3,3,3,4.0,10.0,Mumbai,Yes
CUST101037,31.0,Male,2022-07-11,One year,Fiber optic,Credit card,42,60.82,2503.73,3,2,0,6.0,17.0,Bengaluru,No
CUST104197,18.0,Female,2024-05-29,Two year,Fiber optic,Electronic check,19,45.34,1006.99,4,1,1,6.0,10.0,Delhi,No
CUST102256,,Female,2025-07-13,Month-to-month,DSL,Credit card,6,60.32,323.64,6,2,2,5.0,39.0,Chennai,Yes
CUST100313,43.0,Female,2023-04-25,Two year,Fiber optic,Credit card,32,85.98,2627.25,5,0,0,9.0,16.0,Hyderabad,No
CUST102281,38.0,Male,2025-05-01,Month-to-month,No internet,Electronic check,8,53.62,441.89,4,0,2,7.0,10.0,Pune,No
CUST101416,65.0,Female,2025-08-06,Month-to-month,Fiber optic,Bank transfer,5,80.83,409.87,5,1,1,8.0,10.0,Bengaluru,No
CUST101036,50.0,Male,2025-06-11,Month-to-month,Fiber optic,Credit card,7,67.22,449.6,4,3,0,8.0,30.0,Hyderabad,No
CUST102159,29.0,Female,2024-08-16,One year,DSL,Credit card,17,32.29,528.19,2,1,1,7.0,14.0,Hyderabad,No
CUST104456,31.0,,2025-12-02,One year,DSL,Credit card,1,76.39,69.84,7,0,0,9.0,10.0,Pune,No
CUST101754,51.0,Male,2021-01-02,Month-to-month,DSL,Electronic check,60,42.87,2527.34,2,3,0,7.0,20.0,Hyderabad,No
CUST103411,18.0,Male,2023-04-27,Month-to-month,Fiber optic,Bank transfer,32,66.69,2074.8,4,2,0,8.0,12.0,Mumbai,No
CUST104172,39.0,Male,2021-01-18,One year,No internet,Credit card,59,79.94,4459.21,6,1,1,6.0,12.0,Mumbai,No
CUST103617,30.0,Female,2025-02-09,Month-to-month,Fiber optic,Electronic check,11,53.83,609.3,3,3,0,7.0,17.0,Mumbai,No
CUST103252,21.0,Male,2021-10-12,One year,Fiber optic,Mailed check,51,81.15,4057.8,6,0,1,7.0,26.0,Bengaluru,No
CUST104223,24.0,Female,2021-11-06,One year,DSL,Credit card,50,60.27,2724.88,5,0,1,7.0,6.0,Chennai,No
CUST103477,35.0,Male,2023-08-16,Month-to-month,No internet,Credit card,29,55.68,1606.18,4,0,3,6.0,58.0,Chennai,Yes
CUST101506,18.0,Female,2024-01-23,One year,Fiber optic,Electronic check,23,,1458.45,4,3,0,6.0,11.0,Mumbai,Yes
CUST101923,52.0,Female,2021-12-15,Month-to-month,Fiber optic,Credit card,49,55.81,2627.52,1,3,1,6.0,20.0,Chennai,No
CUST100448,51.0,Female,2025-10-14,One year,Fiber optic,Credit card,3,75.02,195.35,5,3,1,6.0,37.0,Bengaluru,No
CUST103786,34.0,Female,2023-06-21,Month-to-month,No internet,Credit card,30,33.22,1042.68,2,2,0,7.0,12.0,Pune,No
CUST103063,40.0,Male,2023-10-11,Month-to-month,Fiber optic,Electronic check,27,53.4,1450.66,2,1,0,7.0,26.0,Bengaluru,No
CUST104994,43.0,Male,2022-11-17,One year,DSL,,37,37.41,1148.03,2,0,0,10.0,19.0,Delhi,No
CUST103934,43.0,Female,2021-07-18,Month-to-month,DSL,Credit card,53,30.2,1761.81,2,4,1,6.0,20.0,Hyderabad,No
CUST100361,43.0,Male,2023-10-29,One year,No internet,Bank transfer,26,89.48,2178.05,7,0,0,7.0,21.0,Mumbai,No
CUST102183,26.0,Female,2022-07-17,One year,Fiber optic,Electronic check,42,53.88,2346.22,3,2,0,7.0,11.0,Delhi,No
CUST101134,36.0,Female,2024-06-16,Two year,DSL,Bank transfer,19,52.71,1046.37,4,1,0,7.0,10.0,Delhi,No
CUST103932,42.0,Female,2024-06-18,Two year,Fiber optic,Credit card,18,,637.33,1,1,1,8.0,6.0,Bengaluru,No
CUST102155,45.0,Male,2021-10-26,One year,Fiber optic,Electronic check,50,84.99,4910.29,5,1,3,5.0,15.0,Pune,No
CUST101830,47.0,Female,2022-12-13,Two year,Fiber optic,Bank transfer,37,63.87,2442.31,3,2,1,5.0,,Chennai,No
CUST101053,67.0,Male,2025-01-09,One year,No internet,Credit card,12,59.96,764.47,4,4,0,6.0,37.0,Bengaluru,No
CUST102460,23.0,Female,2023-11-24,Month-to-month,DSL,Electronic check,25,30.41,689.76,1,2,0,7.0,5.0,Pune,No
CUST100022,53.0,Female,2023-06-02,Month-to-month,No internet,Mailed check,31,48.18,1335.34,4,1,2,5.0,21.0,Hyderabad,No
CUST102066,50.0,Male,2025-01-13,One year,Fiber optic,Electronic check,12,63.14,810.42,4,1,0,8.0,14.0,Mumbai,No
CUST101653,33.0,Female,2025-01-14,Month-to-month,Fiber optic,Credit card,12,63.74,739.13,3,2,2,8.0,18.0,Pune,No
CUST103678,30.0,Male,2021-03-22,Month-to-month,Fiber optic,Electronic check,57,95.26,6043.59,7,3,2,6.0,14.0,Bengaluru,No
CUST104849,38.0,Female,2024-09-26,Two year,Fiber optic,Electronic check,15,78.72,1105.54,4,2,0,6.0,35.0,Delhi,Yes
CUST102837,41.0,Male,2024-12-24,Month-to-month,DSL,Credit card,12,36.3,430.57,3,1,0,10.0,12.0,Delhi,No
CUST104089,47.0,Female,2021-05-26,Month-to-month,DSL,Electronic check,55,56.94,3076.56,4,1,2,7.0,25.0,Bengaluru,No
CUST102468,46.0,Male,2024-08-15,Month-to-month,Fiber optic,Electronic check,17,47.53,862.77,3,2,1,6.0,18.0,Delhi,No
CUST102325,44.0,Female,2021-05-19,Month-to-month,DSL,Electronic check,55,37.71,2353.14,2,1,5,7.0,6.0,Chennai,No
CUST100460,42.0,Male,2022-11-06,Month-to-month,DSL,Credit card,38,52.38,1933.16,4,1,0,9.0,36.0,Chennai,No
CUST101067,43.0,Female,2022-08-28,Month-to-month,DSL,Mailed check,40,56.54,1999.47,6,4,0,7.0,21.0,Bengaluru,No
CUST100087,38.0,Male,2021-07-13,Month-to-month,DSL,Electronic check,54,39.82,2114.53,4,2,0,8.0,17.0,Chennai,No
CUST101430,35.0,Male,2025-08-30,Two year,Fiber optic,Mailed check,4,52.61,210.0,2,2,3,8.0,13.0,Mumbai,No
CUST102685,40.0,Female,2022-06-06,Month-to-month,Fiber optic,Bank transfer,43,70.67,3411.54,3,2,2,6.0,30.0,Hyderabad,No
CUST100282,49.0,Male,2021-07-28,Two year,Fiber optic,Bank transfer,53,70.25,3824.72,3,3,0,6.0,7.0,Pune,No
CUST102483,38.0,Female,2025-05-08,Month-to-month,DSL,Credit card,8,53.15,438.13,3,5,2,6.0,19.0,Pune,Yes
CUST100462,19.0,Female,2022-04-13,One year,DSL,Electronic check,45,56.14,2460.41,5,1,1,5.0,7.0,,No
CUST100212,38.0,Male,2023-12-30,Month-to-month,Fiber optic,Credit card,24,87.5,2029.22,6,0,2,8.0,21.0,Bengaluru,No
CUST102533,40.0,Male,2024-06-25,One year,DSL,Bank transfer,18,46.15,844.37,4,2,1,6.0,20.0,Delhi,No
CUST101368,53.0,Female,2023-08-08,Month-to-month,Fiber optic,Bank transfer,29,58.66,1800.59,3,1,4,8.0,3.0,Bengaluru,No
CUST100234,29.0,Female,2023-07-17,One year,Fiber optic,Credit card,30,85.97,2808.55,5,2,2,7.0,4.0,Delhi,No
CUST102809,21.0,Male,2024-11-26,One year,Fiber optic,Credit card,13,53.13,673.84,2,1,1,9.0,15.0,Hyderabad,No
CUST100597,48.0,Male,2024-07-29,One year,Fiber optic,Mailed check,17,62.85,1160.26,2,1,0,8.0,4.0,Bengaluru,No
CUST104443,26.0,Female,2021-07-03,Two year,DSL,Mailed check,54,39.45,1920.2,2,1,2,7.0,33.0,Delhi,No
CUST102250,26.0,Female,2025-08-12,Two year,DSL,Bank transfer,5,63.2,322.3,5,1,1,7.0,7.0,Chennai,No
CUST104084,50.0,Female,2024-12-03,Month-to-month,Fiber optic,Mailed check,13,45.0,575.05,3,2,1,7.0,30.0,Hyderabad,Yes
CUST102283,41.0,Female,2023-09-06,Month-to-month,DSL,Electronic check,28,64.35,1799.37,5,1,2,7.0,7.0,Delhi,No
CUST100662,27.0,Female,2022-08-06,Month-to-month,Fiber optic,Bank transfer,41,73.9,2689.96,4,2,1,10.0,21.0,,No
CUST104988,32.0,Male,2025-09-24,Month-to-month,Fiber optic,Electronic check,3,79.73,210.13,5,0,4,5.0,13.0,Bengaluru,Yes
CUST102285,42.0,Female,2022-06-01,One year,DSL, electronic check ,43,18.0,744.82,2,1,0,6.0,18.0,Bengaluru,No
CUST104740,35.0,Male,2025-10-30,Month-to-month,No internet,Electronic check,2,47.45,92.77,3,1,3,6.0,13.0,Chennai,No
CUST103295,45.0,Female,2021-01-22,One year,DSL,Credit card,59,18.0,990.09,1,1,0,9.0,17.0,Bengaluru,No
CUST104715,58.0,Male,2025-10-05,Two year,Fiber optic,Credit card,3,58.08,194.79,3,1,0,9.0,17.0,Bengaluru,No
CUST103478,52.0,Male,2023-04-03,Two year,DSL,Electronic check,33,40.46,1163.25,2,1,2,6.0,12.0,Bengaluru,No
CUST100779,,Female,2023-09-16,Month-to-month,DSL,Electronic check,28,37.56,1221.52,2,1,2,5.0,42.0,Pune,No
CUST103422,51.0,Female,2025-05-03,Month-to-month,Fiber optic,Mailed check,8,102.5,970.4,8,3,2,6.0,,Hyderabad,No
CUST103885,39.0,Male,2024-11-30,Month-to-month,Fiber optic,Bank transfer,13,65.86,820.86,4,1,0,8.0,10.0,Hyderabad,No
CUST103576,42.0,Male,2021-01-01,Month-to-month,DSL,Electronic check,60,75.18,4673.51,5,2,3,6.0,11.0,Chennai,No
CUST103710,44.0,Female,2021-11-19,One year,Fiber optic,Mailed check,49,78.62,4123.74,7,1,1,9.0,15.0,Pune,No
CUST104946,55.0,Female,2025-04-14,Month-to-month,Fiber optic,Electronic check,9,81.01,765.44,4,1,1,8.0,19.0,Delhi,No
CUST100685,32.0,Female,2024-06-23,Two year,DSL,Credit card,18,54.26,918.52,3,3,2,5.0,23.0,Delhi,Yes
CUST103213,26.0,Male,2024-05-31,Month-to-month,Fiber optic,Bank transfer,19,113.17,2319.14,8,1,2,7.0,29.0,Hyderabad,No
CUST104574,51.0,Male,2025-09-14,Two year,No internet,Mailed check,4,82.01,329.05,6,1,2,9.0,40.0,Hyderabad,No
CUST103480,32.0,Male,2025-11-03,Month-to-month,Fiber optic,Mailed check,2,68.09,146.02,6,2,1,5.0,29.0,Mumbai,Yes
CUST102171,25.0,Female,2023-07-05,Two year,No internet,Mailed check,30,64.17,1763.74,6,1,2,5.0,19.0,Delhi,No
CUST102705,36.0,Female,2021-05-28,Month-to-month,Fiber optic,Electronic check,55,45.01,2448.2,3,4,5,3.0,27.0,Hyderabad,No
CUST101850,30.0,Male,2024-10-20,Month-to-month,DSL,Bank transfer,14,71.68,951.8,7,1,1,7.0,15.0,Hyderabad,No
CUST100487,43.0,Male,2021-05-19,One year,DSL,Electronic check,55,53.1,3196.77,3,2,0,8.0,27.0,Chennai,No
CUST101688,36.0,Female,2024-06-08,Month-to-month,DSL, electronic check ,19,58.52,1063.29,4,2,3,7.0,28.0,Mumbai,Yes
CUST102230,44.0,Male,2025-07-02,One year,No internet,Credit card,6,70.96,378.69,5,4,2,5.0,40.0,Hyderabad,No
CUST103309,33.0,Male,2021-02-15,One year,DSL,Electronic check,59,61.36,3439.31,6,1,2,6.0,14.0,Chennai,No
CUST102320,43.0,Female,2022-03-29,Two year,DSL,Credit card,45,51.52,2379.16,3,2,0,8.0,19.0,Hyderabad,No
CUST100782,60.0,Female,2022-02-01,One year,Fiber optic,Mailed check,47,58.43,2608.79,4,0,1,8.0,21.0,Chennai,No
CUST100521,27.0,Female,2024-01-11,Month-to-month,No internet,Credit card,24,54.31,1297.48,5,2,1,8.0,21.0,Pune,No
CUST100522,54.0,Male,2024-12-28,One year,Fiber optic,Credit card,12,65.09,693.05,5,0,0,8.0,15.0,Hyderabad,No
CUST104710,43.0,Male,2022-11-15,Month-to-month,Fiber optic,Credit card,38,73.71,2436.85,4,2,0,8.0,13.0,Hyderabad,Yes
CUST104005,34.0,Male,2025-09-02,Month-to-month,Fiber optic,Electronic check,4,48.69,183.88,2,0,0,10.0,16.0,Delhi,No
CUST102398,30.0,Male,2024-03-06,Month-to-month,DSL,Bank transfer,22,79.65,1578.25,7,1,0,5.0,35.0,Chennai,No
CUST102207,43.0,Male,2021-06-23,Month-to-month,Fiber optic,Electronic check,54,64.79,3602.76,3,2,1,7.0,28.0,Bengaluru,No
CUST103525,57.0,Female,2025-09-05,Month-to-month,Fiber optic,Electronic check,4,44.2,161.16,2,2,1,6.0,18.0,Hyderabad,Yes
CUST104105,47.0,Female,2023-09-26,Two year,DSL,Credit card,27,72.95,2044.27,7,1,0,6.0,22.0,Bengaluru,No
CUST103787,39.0,Male,2022-12-06,One year,Fiber optic,Bank transfer,37,44.87,1594.84,1,2,2,6.0,44.0,Bengaluru,No
CUST104587,56.0,Female,2024-02-09,Two year,Fiber optic,Bank transfer,23,82.0,1793.99,6,1,4,6.0,15.0,Hyderabad,No
CUST101511,45.0,Female,2022-02-23,Two year,DSL,Mailed check,46,54.03,2471.96,3,0,5,6.0,14.0,Pune,No
CUST101882,33.0,Female,2021-08-01,Two year,No internet,Mailed check,53,70.43,4363.84,6,2,0,10.0,7.0,Chennai,No
CUST100651,36.0,Male,2025-03-07,Two year,Fiber optic,Bank transfer,10,63.09,649.45,4,0,1,6.0,7.0,Delhi,No
CUST102826,60.0,Male,2021-04-06,Month-to-month,Fiber optic,Credit card,57,72.59,3561.56,4,1,0,7.0,31.0,Delhi,No
CUST103132,39.0,Female,2022-10-31,Month-to-month,DSL,Credit card,38,46.38,1857.93,2,2,0,6.0,26.0,Chennai,No
CUST100369,48.0,Male,2023-12-26,Month-to-month,Fiber optic,Credit card,24,62.52,1523.18,4,1,2,8.0,9.0,Mumbai,No
CUST102677,44.0,Male,2021-01-10,Month-to-month,No internet,Electronic check,60,37.31,2001.09,3,3,3,5.0,14.0,Delhi,No
CUST100118,57.0,Female,2023-12-01,One year,DSL,Electronic check,25,25.03,636.18,2,3,3,7.0,19.0,Delhi,No
CUST103366,38.0,Male,2023-09-19,One year,Fiber optic,Mailed check,27,63.79,1900.62,2,2,1,9.0,21.0,Mumbai,No
CUST103076,38.0,,2022-12-13,Month-to-month,Fiber optic,Bank transfer,37,95.11,3542.76,6,1,2,8.0,27.0,Chennai,No
CUST102216,38.0,Male,2023-03-25,Month-to-month,Fiber optic,Bank transfer,33,,2048.68,4,1,1,7.0,30.0,Bengaluru,No
CUST104205,35.0,Female,2024-07-24,One year,Fiber optic,Bank transfer,17,70.21,1182.06,4,0,1,8.0,13.0,Chennai,No
CUST101613,39.0,Male,2025-07-13,Month-to-month,No internet,Electronic check,6,36.71,210.43,3,1,3,6.0,20.0,Mumbai,No
CUST102954,18.0,Male,2024-09-09,Month-to-month,Fiber optic,Electronic check,16,53.73,777.88,1,0,1,10.0,1.0,Mumbai,No
CUST100962,26.0,Male,2022-08-18,One year,No internet,Credit card,40,52.31,2018.96,5,1,1,6.0,7.0,Mumbai,Yes
CUST102510,31.0,Female,2021-08-05,Month-to-month,DSL,Mailed check,53,46.66,2531.65,3,1,1,8.0,18.0,Delhi,No
CUST103595,68.0,Male,2025-11-05,One year,Fiber optic,Credit card,2,65.64,155.9,1,2,2,9.0,25.0,Chennai,Yes
CUST102984,22.0,Male,2025-02-11,Month-to-month,DSL,Credit card,11,83.89,941.65,7,3,0,6.0,28.0,Mumbai,Yes
CUST103491,27.0,Female,2022-09-25,One year,Fiber optic,Mailed check,39,65.66,2764.59,2,2,1,7.0,41.0,Chennai,No
CUST103074,53.0,Female,2024-04-09,One year,DSL,Electronic check,21,43.12,857.33,3,0,2,8.0,27.0,Delhi,No
CUST102415,54.0,Male,2025-02-02,Two year,Fiber optic,Credit card,11,72.71,857.96,4,1,0,8.0,4.0,Delhi,No
CUST104678,27.0,MALE,2021-06-15,Month-to-month,Fiber optic,Bank transfer,55,69.76,3956.56,3,2,1,7.0,10.0,Bengaluru,No
CUST104259,34.0,Male,2021-06-03,Month-to-month,DSL,Electronic check,55,55.94,2895.82,6,2,0,8.0,20.0,Chennai,No
CUST102185,38.0,Male,2021-05-24,Month-to-month,Fiber optic,Credit card,55,93.45,5224.68,6,3,3,6.0,7.0,Mumbai,No
CUST104003,65.0,Female,2021-12-25,Month-to-month,No internet,Electronic check,48,63.93,3368.72,6,1,0,,13.0,Pune,No
CUST102037,50.0,Male,2021-11-03,Month-to-month,Fiber optic,Electronic check,50,38.82,2017.92,2,2,1,7.0,11.0,Pune,No
CUST104284,33.0,Female,2022-12-11,Month-to-month,Fiber optic,Bank transfer,37,90.84,3385.54,5,1,3,6.0,21.0,Pune,No
CUST100772,41.0,Female,2025-07-06,Month-to-month,No internet,Electronic check,6,65.28,407.64,5,0,1,6.0,9.0,Chennai,No
CUST101284,39.0,Female,2025-07-07,Two year,DSL,Electronic check,6,43.19,237.51,2,2,2,6.0,13.0,Mumbai,No
CUST104627,47.0,Female,2024-07-10,Month-to-month,No internet,Electronic check,18,40.48,783.16,5,0,1,9.0,24.0,Bengaluru,No
CUST104760,40.0,Male,2023-01-17,Month-to-month,Fiber optic,Bank transfer,35,91.35,2974.71,4,4,2,5.0,15.0,Hyderabad,No
CUST104599,61.0,Female,2022-06-16,One year,Fiber optic,Electronic check,43,82.59,3722.68,5,1,5,6.0,10.0,Pune,No
CUST101414,54.0,Male,2025-07-30,One year,DSL,Electronic check,5,59.72,308.96,7,4,3,6.0,35.0,Pune,No
CUST101234,42.0,Male,2021-02-22,One year,DSL,Credit card,58,63.31,3521.4,5,0,2,6.0,22.0,Hyderabad,No
CUST103607,56.0,Male,2021-12-10,Month-to-month,Fiber optic,Electronic check,49,78.89,3870.95,5,0,1,8.0,11.0,Hyderabad,No
CUST100435,31.0,Male,2022-07-13,Month-to-month,Fiber optic,Credit card,42,66.26,2681.02,3,2,2,7.0,8.0,Mumbai,No
CUST101674,35.0,Female,2021-11-20,Two year,Fiber optic,Credit card,49,71.18,3919.91,6,0,3,7.0,12.0,Pune,No
CUST100365,56.0,Female,2023-09-16,Two year,Fiber optic,Electronic check,28,100.29,3122.66,5,3,2,7.0,20.0,Pune,No
CUST102687,35.0,Female,2025-04-22,One year,No internet,Bank transfer,8,56.88,460.12,5,1,2,5.0,47.0,Delhi,Yes
CUST100231,31.0,Female,2025-01-17,Month-to-month,Fiber optic,Credit card,11,56.57,597.64,3,3,0,7.0,27.0,Bengaluru,No
CUST104290,33.0,Male,2021-11-26,Month-to-month,DSL,Mailed check,49,38.08,2020.71,3,2,2,5.0,26.0,Chennai,No
CUST104094,45.0,Female,2024-02-05,Month-to-month,Fiber optic,Electronic check,23,81.97,1848.13,4,6,1,5.0,28.0,Chennai,No
CUST104422,21.0,Female,2022-09-28,Month-to-month,Fiber optic,Credit card,39,58.05,2078.75,3,1,3,6.0,18.0,Mumbai,No
CUST100407,48.0,Female,2022-01-28,Month-to-month,DSL,Credit card,47,36.15,1590.29,4,2,2,6.0,28.0,Chennai,No
CUST102090,40.0,Female,2025-02-02,One year,Fiber optic,Mailed check,11,53.13,606.03,1,0,1,7.0,2.0,Hyderabad,No
CUST100086,32.0,Female,2021-01-02,Month-to-month,Fiber optic,Electronic check,60,85.01,4572.09,3,1,3,5.0,7.0,Bengaluru,No
CUST100844,40.0,Male,2025-07-28,Month-to-month,DSL,Bank transfer,5,25.51,134.63,2,2,3,7.0,28.0,Pune,No
